,latitude,longitude,address,ward_id
93,19.255298550000077,72.87584095000005,"Vaishali Nagar, R/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 401202, India",R/N
94,19.256246300000043,72.86491405000004,"Vaishali Nagar, R/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400068, India",R/N
95,19.051796358000047,72.92460261200006,"Deonar Colony, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400088, India",M/E
96,19.038646121000056,72.94986531200004,"dosti hotel, Balaji Mandir Road, Payal Pada, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400088, India",M/E
97,19.063615379000055,72.92666335800004,"Plot No.20, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400043, India",M/E
98,19.04327898100007,72.90931475200006,"Shivneri Nagar, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400088, India",M/E
99,19.034097449000058,72.89680688200008,"M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400074, India",M/E
100,19.067503986000077,72.92123974200007,"New Gautam Nagar, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400043, India",M/E
101,19.06481929100005,72.92377942100006,"Plot no.19, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400043, India",M/E
102,19.06097900000003,72.92562700000008,"Sanjay Nagar I, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400043, India",M/E
103,19.06380500000006,72.92309720000003,"Road Number 5, Milan Colony, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400043, India",M/E
104,19.06461470000005,72.92438060000006,"Plot no.19, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400043, India",M/E
105,19.056939889000034,72.91423245000004,"Deonar Road, Tata Nagar, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400044, India",M/E
106,19.033516000000077,72.89617030000005,"M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400074, India",M/E
107,19.035593864000077,72.89408415300005,"Maraoli Village, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400074, India",M/W
108,19.062435392000054,72.90668143500005,"panjabi chull, Panjabi chull, Rahul Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W
109,19.03067654800003,72.89648767400007,"Ramakrishna Chemburkar Marg (Ghatkopar Mahul Road), Collector Colony, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400074, India",M/W
110,19.061277731000075,72.90787836400006,"janta raod, Adarsh Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W
111,19.04678400000006,72.89541220000007,"Collector Colony, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400071, India",M/W
112,19.031168765000075,72.89623193800003,"Ramakrishna Chemburkar Marg (Ghatkopar Mahul Road), Collector Colony, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400074, India",M/W
113,19.044386648000057,72.88954491700008,"Collector Colony, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400074, India",M/W
114,19.061279200000058,72.90818430000007,"P.L. Lokhande Marg, Adarsh Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400044, India",M/W
115,19.051802500000065,72.88662380000005,"Chembur Colony, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400071, India",M/W
116,19.080310712000028,72.85698821900007,"Vakola Village, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400098, India",H/E
117,19.075787209000055,72.86058542000006,"Durga Maternity and Surgical Nursing Home, Vidya Nagari Marg, Mathuradas Colony, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400098, India",H/E
118,19.07834762300007,72.84564794800008,"V. N. Desai Municipal Hospital, Road No 11, Sen Nagar, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400055, India",H/E
